time_ms,ent_idx,bone,world_x,world_y,world_z,scr_x,scr_y,visible,box_x,box_y,box_w,box_h,bonearray_ptr,vm_w0,vm_w1,vm_w2,vm_w3
40803127,25,head,-829.15,1148.04,63.93,894.87,527.62,1,839.71,512.91,314.73,183.87,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40803127,25,neck_0,-830.15,1152.22,60.09,895.79,530.05,1,839.71,512.91,314.73,183.87,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40803127,25,pelvis,-829.84,1158.18,38.67,898.03,543.50,1,839.71,512.91,314.73,183.87,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40803127,25,ankle_L,-817.56,1149.26,4.39,901.55,565.49,1,839.71,512.91,314.73,183.87,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40803127,25,ankle_R,-841.65,1160.99,4.43,892.81,564.75,1,839.71,512.91,314.73,183.87,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40804129,23,head,-510.48,1147.42,63.95,1090.23,527.62,1,1075.05,523.57,30.37,50.61,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40804129,23,neck_0,-510.46,1151.68,60.07,1091.19,530.44,1,1075.05,523.57,30.37,50.61,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40804129,23,pelvis,-508.60,1157.59,38.67,1093.77,545.93,1,1075.05,523.57,30.37,50.61,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40804129,23,ankle_L,-498.44,1146.31,4.39,1098.40,571.39,1,1075.05,523.57,30.37,50.61,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40804129,23,ankle_R,-519.57,1162.80,4.43,1087.20,570.29,1,1075.05,523.57,30.37,50.61,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40804129,24,head,-1148.40,828.80,63.95,576.69,527.61,1,157.58,507.19,495.70,255.30,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40804129,24,neck_0,-1150.51,832.49,60.07,578.24,530.39,1,157.58,507.19,495.70,255.30,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40804129,24,pelvis,-1151.85,838.54,38.67,581.80,545.56,1,157.58,507.19,495.70,255.30,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40804129,24,ankle_L,-1137.42,833.85,4.39,585.47,570.34,1,157.58,507.19,495.70,255.30,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40804129,24,ankle_R,-1163.96,837.57,4.43,575.94,569.65,1,157.58,507.19,495.70,255.30,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40804129,25,head,-829.56,1147.84,63.95,894.58,527.61,1,842.04,513.60,219.39,175.14,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40804129,25,neck_0,-830.43,1152.01,60.07,895.57,530.06,1,842.04,513.60,219.39,175.14,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40804129,25,pelvis,-829.84,1158.18,38.67,898.03,543.50,1,842.04,513.60,219.39,175.14,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40804129,25,ankle_L,-817.56,1149.26,4.39,901.55,565.49,1,842.04,513.60,219.39,175.14,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40804129,25,ankle_R,-841.65,1160.99,4.43,892.81,564.75,1,842.04,513.60,219.39,175.14,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40805140,23,head,-510.42,1147.56,64.10,1090.30,527.51,1,1075.08,523.45,30.44,50.73,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40805140,23,neck_0,-510.47,1151.84,60.23,1091.22,530.32,1,1075.08,523.45,30.44,50.73,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40805140,23,pelvis,-508.60,1157.59,38.67,1093.77,545.93,1,1075.08,523.45,30.44,50.73,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40805140,23,ankle_L,-498.44,1146.31,4.39,1098.40,571.39,1,1075.08,523.45,30.44,50.73,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40805140,23,ankle_R,-519.57,1162.80,4.43,1087.20,570.29,1,1075.08,523.45,30.44,50.73,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40805140,24,head,-1148.42,828.94,64.10,576.78,527.51,1,5.24,508.46,642.97,238.13,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40805140,24,neck_0,-1150.60,832.62,60.23,578.28,530.27,1,5.24,508.46,642.97,238.13,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40805140,24,pelvis,-1151.85,838.54,38.67,581.80,545.56,1,5.24,508.46,642.97,238.13,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40805140,24,ankle_L,-1137.42,833.85,4.39,585.47,570.34,1,5.24,508.46,642.97,238.13,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40805140,24,ankle_R,-1163.96,837.57,4.43,575.94,569.65,1,5.24,508.46,642.97,238.13,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40805140,25,head,-829.53,1147.99,64.10,894.65,527.52,1,848.06,515.09,143.15,155.30,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40805140,25,neck_0,-830.47,1152.16,60.23,895.60,529.96,1,848.06,515.09,143.15,155.30,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40805140,25,pelvis,-829.84,1158.18,38.67,898.03,543.50,1,848.06,515.09,143.15,155.30,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40805140,25,ankle_L,-817.56,1149.26,4.39,901.55,565.49,1,848.06,515.09,143.15,155.30,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40805140,25,ankle_R,-841.65,1160.99,4.43,892.81,564.75,1,848.06,515.09,143.15,155.30,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40806141,23,head,-510.45,1147.73,64.03,1090.32,527.56,1,1075.12,523.51,30.40,50.67,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40806141,23,neck_0,-510.42,1151.97,60.13,1091.29,530.40,1,1075.12,523.51,30.40,50.67,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40806141,23,pelvis,-508.60,1157.59,38.67,1093.77,545.93,1,1075.12,523.51,30.40,50.67,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40806141,23,ankle_L,-498.44,1146.31,4.39,1098.40,571.39,1,1075.12,523.51,30.40,50.67,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40806141,23,ankle_R,-519.57,1162.80,4.43,1087.20,570.29,1,1075.12,523.51,30.40,50.67,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40806141,24,head,-1148.52,829.07,64.03,576.82,527.56,1,-45.48,511.80,681.42,197.06,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40806141,24,neck_0,-1150.62,832.76,60.13,578.37,530.35,1,-45.48,511.80,681.42,197.06,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40806141,24,pelvis,-1151.85,838.54,38.67,581.80,545.56,1,-45.48,511.80,681.42,197.06,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40806141,24,ankle_L,-1137.42,833.85,4.39,585.47,570.34,1,-45.48,511.80,681.42,197.06,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40806141,24,ankle_R,-1163.96,837.57,4.43,575.94,569.65,1,-45.48,511.80,681.42,197.06,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40806141,25,head,-829.59,1148.14,64.03,894.67,527.56,1,856.74,517.45,112.68,126.43,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40806141,25,neck_0,-830.45,1152.30,60.13,895.66,530.02,1,856.74,517.45,112.68,126.43,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40806141,25,pelvis,-829.84,1158.18,38.67,898.03,543.50,1,856.74,517.45,112.68,126.43,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40806141,25,ankle_L,-817.56,1149.26,4.39,901.55,565.49,1,856.74,517.45,112.68,126.43,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40806141,25,ankle_R,-841.65,1160.99,4.43,892.81,564.75,1,856.74,517.45,112.68,126.43,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40807141,23,head,-510.52,1147.65,64.01,1090.25,527.57,1,1075.06,523.52,30.40,50.66,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40807141,23,neck_0,-510.48,1151.88,60.10,1091.23,530.42,1,1075.06,523.52,30.40,50.66,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40807141,23,pelvis,-508.60,1157.59,38.67,1093.77,545.93,1,1075.06,523.52,30.40,50.66,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40807141,23,ankle_L,-498.44,1146.31,4.39,1098.40,571.39,1,1075.06,523.52,30.40,50.66,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40807141,23,ankle_R,-519.57,1162.80,4.43,1087.20,570.29,1,1075.06,523.52,30.40,50.66,3A28F8C9C00,-0.469276,0.882882,-0.017278,-266.067230
40807141,24,head,-1148.54,828.97,64.01,576.74,527.57,1,28.20,516.54,589.91,137.90,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40807141,24,neck_0,-1150.62,832.65,60.10,578.29,530.37,1,28.20,516.54,589.91,137.90,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40807141,24,pelvis,-1151.85,838.54,38.67,581.80,545.56,1,28.20,516.54,589.91,137.90,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40807141,24,ankle_L,-1137.42,833.85,4.39,585.47,570.34,1,28.20,516.54,589.91,137.90,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40807141,24,ankle_R,-1163.96,837.57,4.43,575.94,569.65,1,28.20,516.54,589.91,137.90,3A28F8CC600,-0.469276,0.882882,-0.017278,-266.067230
40807141,25,head,-829.65,1148.05,64.01,894.61,527.57,1,867.44,520.32,135.52,90.58,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40807141,25,neck_0,-830.49,1152.20,60.10,895.61,530.04,1,867.44,520.32,135.52,90.58,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40807141,25,pelvis,-829.84,1158.18,38.67,898.03,543.50,1,867.44,520.32,135.52,90.58,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40807141,25,ankle_L,-817.56,1149.26,4.39,901.55,565.49,1,867.44,520.32,135.52,90.58,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40807141,25,ankle_R,-841.65,1160.99,4.43,892.81,564.75,1,867.44,520.32,135.52,90.58,3A28F8C0200,-0.469276,0.882882,-0.017278,-266.067230
40808141,23,head,-510.39,1147.70,64.19,1105.84,524.95,1,1090.54,520.87,30.60,51.00,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40808141,23,neck_0,-510.46,1151.93,60.28,1106.74,527.81,1,1090.54,520.87,30.60,51.00,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40808141,23,pelvis,-508.60,1157.59,38.67,1109.26,543.51,1,1090.54,520.87,30.60,51.00,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40808141,23,ankle_L,-498.44,1146.31,4.39,1113.90,569.08,1,1090.54,520.87,30.60,51.00,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40808141,23,ankle_R,-519.57,1162.80,4.43,1102.62,567.97,1,1090.54,520.87,30.60,51.00,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40808141,24,head,-1148.46,829.08,64.19,595.77,524.96,1,224.11,519.53,392.01,67.84,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40808141,24,neck_0,-1150.63,832.71,60.28,597.22,527.72,1,224.11,519.53,392.01,67.84,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40808141,24,pelvis,-1151.85,838.54,38.67,600.64,542.88,1,224.11,519.53,392.01,67.84,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40808141,24,ankle_L,-1137.42,833.85,4.39,604.27,567.40,1,224.11,519.53,392.01,67.84,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40808141,24,ankle_R,-1163.96,837.57,4.43,594.94,566.71,1,224.11,519.53,392.01,67.84,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40808141,25,head,-829.53,1148.13,64.19,909.71,524.97,1,895.22,521.10,201.58,48.33,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40808141,25,neck_0,-830.48,1152.25,60.28,910.64,527.44,1,895.22,521.10,201.58,48.33,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40808141,25,pelvis,-829.84,1158.18,38.67,913.04,540.99,1,895.22,521.10,201.58,48.33,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40808141,25,ankle_L,-817.56,1149.26,4.39,916.54,562.94,1,895.22,521.10,201.58,48.33,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40808141,25,ankle_R,-841.65,1160.99,4.43,907.83,562.20,1,895.22,521.10,201.58,48.33,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40809142,23,head,-510.11,1147.63,64.02,1106.02,525.07,1,1090.76,521.01,30.52,50.87,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40809142,23,neck_0,-510.22,1151.88,60.13,1106.90,527.92,1,1090.76,521.01,30.52,50.87,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40809142,23,pelvis,-508.60,1157.59,38.67,1109.26,543.51,1,1090.76,521.01,30.52,50.87,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40809142,23,ankle_L,-498.44,1146.31,4.39,1113.90,569.08,1,1090.76,521.01,30.52,50.87,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40809142,23,ankle_R,-519.57,1162.80,4.43,1102.62,567.97,1,1090.76,521.01,30.52,50.87,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40809142,24,head,-1148.18,829.16,64.02,595.95,525.07,1,396.92,521.14,213.80,49.24,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40809142,24,neck_0,-1150.40,832.78,60.13,597.37,527.82,1,396.92,521.14,213.80,49.24,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40809142,24,pelvis,-1151.85,838.54,38.67,600.64,542.88,1,396.92,521.14,213.80,49.24,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40809142,24,ankle_L,-1137.42,833.85,4.39,604.27,567.40,1,396.92,521.14,213.80,49.24,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40809142,24,ankle_R,-1163.96,837.57,4.43,594.94,566.71,1,396.92,521.14,213.80,49.24,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40809142,25,head,-829.24,1148.12,64.02,909.87,525.07,1,896.69,521.56,296.72,43.93,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40809142,25,neck_0,-830.23,1152.25,60.13,910.77,527.53,1,896.69,521.56,296.72,43.93,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40809142,25,pelvis,-829.84,1158.18,38.67,913.04,540.99,1,896.69,521.56,296.72,43.93,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40809142,25,ankle_L,-817.56,1149.26,4.39,916.54,562.94,1,896.69,521.56,296.72,43.93,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40809142,25,ankle_R,-841.65,1160.99,4.43,907.83,562.20,1,896.69,521.56,296.72,43.93,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40810146,23,head,-510.17,1147.71,64.05,1106.00,525.05,1,1090.73,520.98,30.53,50.89,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40810146,23,neck_0,-510.27,1151.90,60.11,1106.86,527.94,1,1090.73,520.98,30.53,50.89,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40810146,23,pelvis,-508.60,1157.59,38.67,1109.26,543.51,1,1090.73,520.98,30.53,50.89,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40810146,23,ankle_L,-498.44,1146.31,4.39,1113.90,569.08,1,1090.73,520.98,30.53,50.89,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40810146,23,ankle_R,-519.57,1162.80,4.43,1102.62,567.97,1,1090.73,520.98,30.53,50.89,3A28F8C9C00,-0.487450,0.872905,-0.020733,-267.648193
40810146,24,head,-1148.27,829.19,64.05,595.93,525.05,1,526.06,483.46,84.65,86.92,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40810146,24,neck_0,-1150.46,832.78,60.11,597.34,527.84,1,526.06,483.46,84.65,86.92,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40810146,24,pelvis,-1151.85,838.54,38.67,600.64,542.88,1,526.06,483.46,84.65,86.92,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40810146,24,ankle_L,-1137.42,833.85,4.39,604.27,567.40,1,526.06,483.46,84.65,86.92,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40810146,24,ankle_R,-1163.96,837.57,4.43,594.94,566.71,1,526.06,483.46,84.65,86.92,3A28F8CC600,-0.487450,0.872905,-0.020733,-267.648193
40810146,25,head,-829.32,1148.18,64.05,909.85,525.05,1,896.66,491.96,375.58,73.53,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40810146,25,neck_0,-830.29,1152.26,60.11,910.75,527.54,1,896.66,491.96,375.58,73.53,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40810146,25,pelvis,-829.84,1158.18,38.67,913.04,540.99,1,896.66,491.96,375.58,73.53,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40810146,25,ankle_L,-817.56,1149.26,4.39,916.54,562.94,1,896.66,491.96,375.58,73.53,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40810146,25,ankle_R,-841.65,1160.99,4.43,907.83,562.20,1,896.66,491.96,375.58,73.53,3A28F8C0200,-0.487450,0.872905,-0.020733,-267.648193
40811152,23,head,-510.26,1147.65,64.15,1112.28,524.98,1,1096.33,520.73,31.90,53.17,3A28F8C9C00,-0.487450,0.872905,-0.020733,-308.644287
40811152,23,neck_0,-510.44,1151.89,60.25,1113.12,527.95,1,1096.33,520.73,31.90,53.17,3A28F8C9C00,-0.487450,0.872905,-0.020733,-308.644287
40811152,23,pelvis,-508.60,1157.59,38.67,1115.71,544.31,1,1096.33,520.73,31.90,53.17,3A28F8C9C00,-0.487450,0.872905,-0.020733,-308.644287
40811152,23,ankle_L,-498.44,1146.31,4.39,1120.65,571.01,1,1096.33,520.73,31.90,53.17,3A28F8C9C00,-0.487450,0.872905,-0.020733,-308.644287
40811152,23,ankle_R,-519.57,1162.80,4.43,1108.71,569.80,1,1096.33,520.73,31.90,53.17,3A28F8C9C00,-0.487450,0.872905,-0.020733,-308.644287
40811152,24,head,-1148.32,829.10,64.15,580.51,524.98,1,397.78,396.58,198.15,175.70,3A28F8CC600,-0.487450,0.872905,-0.020733,-308.644287
40811152,24,neck_0,-1150.59,832.68,60.25,582.02,527.85,1,397.78,396.58,198.15,175.70,3A28F8CC600,-0.487450,0.872905,-0.020733,-308.644287
40811152,24,pelvis,-1151.85,838.54,38.67,585.67,543.63,1,397.78,396.58,198.15,175.70,3A28F8CC600,-0.487450,0.872905,-0.020733,-308.644287
40811152,24,ankle_L,-1137.42,833.85,4.39,589.29,569.18,1,397.78,396.58,198.15,175.70,3A28F8CC600,-0.487450,0.872905,-0.020733,-308.644287
40811152,24,ankle_R,-1163.96,837.57,4.43,579.82,568.43,1,397.78,396.58,198.15,175.70,3A28F8CC600,-0.487450,0.872905,-0.020733,-308.644287
40811152,25,head,-829.40,1148.10,64.15,907.90,524.99,1,894.21,429.29,551.65,137.70,3A28F8C0200,-0.487450,0.872905,-0.020733,-308.644287
40811152,25,neck_0,-830.45,1152.22,60.25,908.81,527.54,1,894.21,429.29,551.65,137.70,3A28F8C0200,-0.487450,0.872905,-0.020733,-308.644287
40811152,25,pelvis,-829.84,1158.18,38.67,911.30,541.58,1,894.21,429.29,551.65,137.70,3A28F8C0200,-0.487450,0.872905,-0.020733,-308.644287
40811152,25,ankle_L,-817.56,1149.26,4.39,914.91,564.36,1,894.21,429.29,551.65,137.70,3A28F8C0200,-0.487450,0.872905,-0.020733,-308.644287
40811152,25,ankle_R,-841.65,1160.99,4.43,905.92,563.56,1,894.21,429.29,551.65,137.70,3A28F8C0200,-0.487450,0.872905,-0.020733,-308.644287
40812153,23,head,-510.26,1147.82,64.16,1145.48,524.96,1,1128.69,520.49,33.58,55.96,3A28F8C9C00,-0.487450,0.872905,-0.020733,-355.569550
40812153,23,neck_0,-510.38,1152.00,60.19,1146.24,528.15,1,1128.69,520.49,33.58,55.96,3A28F8C9C00,-0.487450,0.872905,-0.020733,-355.569550
40812153,23,pelvis,-508.60,1157.59,38.67,1148.74,545.31,1,1128.69,520.49,33.58,55.96,3A28F8C9C00,-0.487450,0.872905,-0.020733,-355.569550
40812153,23,ankle_L,-498.44,1146.31,4.39,1154.47,573.44,1,1128.69,520.49,33.58,55.96,3A28F8C9C00,-0.487450,0.872905,-0.020733,-355.569550
40812153,23,ankle_R,-519.57,1162.80,4.43,1141.00,572.10,1,1128.69,520.49,33.58,55.96,3A28F8C9C00,-0.487450,0.872905,-0.020733,-355.569550
40812153,24,head,-1148.41,829.25,64.16,585.63,524.97,1,229.55,61.50,372.28,513.14,3A28F8CC600,-0.487450,0.872905,-0.020733,-355.569550
40812153,24,neck_0,-1150.60,832.81,60.19,587.20,528.04,1,229.55,61.50,372.28,513.14,3A28F8CC600,-0.487450,0.872905,-0.020733,-355.569550
40812153,24,pelvis,-1151.85,838.54,38.67,590.92,544.56,1,229.55,61.50,372.28,513.14,3A28F8CC600,-0.487450,0.872905,-0.020733,-355.569550
40812153,24,ankle_L,-1137.42,833.85,4.39,594.78,571.42,1,229.55,61.50,372.28,513.14,3A28F8CC600,-0.487450,0.872905,-0.020733,-355.569550
40812153,24,ankle_R,-1163.96,837.57,4.43,584.75,570.59,1,229.55,61.50,372.28,513.14,3A28F8CC600,-0.487450,0.872905,-0.020733,-355.569550
40812153,25,head,-829.43,1148.28,64.16,927.04,524.98,1,912.73,274.70,1253.26,294.15,3A28F8C0200,-0.487450,0.872905,-0.020733,-355.569550
40812153,25,neck_0,-830.42,1152.34,60.19,927.93,527.69,1,912.73,274.70,1253.26,294.15,3A28F8C0200,-0.487450,0.872905,-0.020733,-355.569550
40812153,25,pelvis,-829.84,1158.18,38.67,930.37,542.31,1,912.73,274.70,1253.26,294.15,3A28F8C0200,-0.487450,0.872905,-0.020733,-355.569550
40812153,25,ankle_L,-817.56,1149.26,4.39,934.38,566.13,1,912.73,274.70,1253.26,294.15,3A28F8C0200,-0.487450,0.872905,-0.020733,-355.569550
40812153,25,ankle_R,-841.65,1160.99,4.43,924.59,565.26,1,912.73,274.70,1253.26,294.15,3A28F8C0200,-0.487450,0.872905,-0.020733,-355.569550
40813153,21,head,-1147.57,254.98,64.25,119.78,524.81,1,95.13,518.24,49.30,82.17,3A291F10000,-0.487450,0.872905,-0.020733,-171.547821
40813153,21,neck_0,-1151.05,257.32,60.30,122.80,529.46,1,95.13,518.24,49.30,82.17,3A291F10000,-0.487450,0.872905,-0.020733,-171.547821
40813153,21,pelvis,-1154.56,262.02,38.67,130.38,554.56,1,95.13,518.24,49.30,82.17,3A291F10000,-0.487450,0.872905,-0.020733,-171.547821
40813153,21,ankle_L,-1139.47,263.68,4.39,139.74,595.02,1,95.13,518.24,49.30,82.17,3A291F10000,-0.487450,0.872905,-0.020733,-171.547821
40813153,21,ankle_R,-1165.19,256.16,4.43,117.32,594.30,1,95.13,518.24,49.30,82.17,3A291F10000,-0.487450,0.872905,-0.020733,-171.547821
40813153,23,head,-510.20,1147.79,64.09,1147.39,525.03,1,1133.47,284.13,1710.98,283.59,3A28F8C9C00,-0.487450,0.872905,-0.020733,-171.547821
40813153,23,neck_0,-510.30,1151.97,60.12,1148.04,527.67,1,1133.47,284.13,1710.98,283.59,3A28F8C9C00,-0.487450,0.872905,-0.020733,-171.547821
40813153,23,pelvis,-508.60,1157.59,38.67,1150.05,541.88,1,1133.47,284.13,1710.98,283.59,3A28F8C9C00,-0.487450,0.872905,-0.020733,-171.547821
40813153,23,ankle_L,-498.44,1146.31,4.39,1154.81,565.13,1,1133.47,284.13,1710.98,283.59,3A28F8C9C00,-0.487450,0.872905,-0.020733,-171.547821
40813153,23,ankle_R,-519.57,1162.80,4.43,1143.59,564.21,1,1133.47,284.13,1710.98,283.59,3A28F8C9C00,-0.487450,0.872905,-0.020733,-171.547821
40813153,24,head,-1148.34,829.25,64.09,680.23,525.03,1,666.72,433.69,312.65,132.79,3A28F8CC600,-0.487450,0.872905,-0.020733,-171.547821
40813153,24,neck_0,-1150.51,832.83,60.12,681.20,527.60,1,666.72,433.69,312.65,132.79,3A28F8CC600,-0.487450,0.872905,-0.020733,-171.547821
40813153,24,pelvis,-1151.85,838.54,38.67,683.75,541.36,1,666.72,433.69,312.65,132.79,3A28F8CC600,-0.487450,0.872905,-0.020733,-171.547821
40813153,24,ankle_L,-1137.42,833.85,4.39,687.85,563.74,1,666.72,433.69,312.65,132.79,3A28F8CC600,-0.487450,0.872905,-0.020733,-171.547821
40813153,24,ankle_R,-1163.96,837.57,4.43,678.11,563.16,1,666.72,433.69,312.65,132.79,3A28F8CC600,-0.487450,0.872905,-0.020733,-171.547821
40814153,21,head,-1147.72,254.96,64.14,339.53,524.97,1,321.31,378.37,782.72,202.48,3A291F10000,-0.487450,0.872905,-0.020733,43.613235
40814153,21,neck_0,-1151.11,257.38,60.17,340.88,528.43,1,321.31,378.37,782.72,202.48,3A291F10000,-0.487450,0.872905,-0.020733,43.613235
40814153,21,pelvis,-1154.56,262.02,38.67,344.82,546.96,1,321.31,378.37,782.72,202.48,3A291F10000,-0.487450,0.872905,-0.020733,43.613235
40814153,21,ankle_L,-1139.47,263.68,4.39,353.10,576.87,1,321.31,378.37,782.72,202.48,3A291F10000,-0.487450,0.872905,-0.020733,43.613235
40814153,21,ankle_R,-1165.19,256.16,4.43,334.93,576.46,1,321.31,378.37,782.72,202.48,3A291F10000,-0.487450,0.872905,-0.020733,43.613235
40814153,23,head,-510.34,1148.06,64.32,1116.49,524.91,1,1104.84,448.89,320.27,111.77,3A28F8C9C00,-0.487450,0.872905,-0.020733,43.613235
40814153,23,neck_0,-510.41,1152.21,60.33,1117.13,527.13,1,1104.84,448.89,320.27,111.77,3A28F8C9C00,-0.487450,0.872905,-0.020733,43.613235
40814153,23,pelvis,-508.60,1157.59,38.67,1118.94,539.10,1,1104.84,448.89,320.27,111.77,3A28F8C9C00,-0.487450,0.872905,-0.020733,43.613235
40814153,23,ankle_L,-498.44,1146.31,4.39,1122.56,558.44,1,1104.84,448.89,320.27,111.77,3A28F8C9C00,-0.487450,0.872905,-0.020733,43.613235
40814153,23,ankle_R,-519.57,1162.80,4.43,1113.79,557.79,1,1104.84,448.89,320.27,111.77,3A28F8C9C00,-0.487450,0.872905,-0.020733,43.613235
40814153,24,head,-1148.59,829.42,64.32,725.91,524.91,1,714.54,471.03,226.91,88.76,3A28F8CC600,-0.487450,0.872905,-0.020733,43.613235
